context;source;city_id;province_id;date (DD/MM/YY HH.mm.ss)
kepala pertanahan poso penundaan berlarut;ombudsman;7204;72;25/11/14 12.34.00
kepala penundaan berlarut;ombudsman;9471;91;27/11/14 14.38.00
 penyalahgunaan wewenang;ombudsman;7604;76;08/12/14 20.16.00
 penyimpangan prosedur;ombudsman;7604;76;08/12/14 20.27.00
 permintaan imbalan uang, barang dan jasa;ombudsman;7604;76;08/12/14 20.31.00
 tidak memberikan pelayanan;ombudsman;7604;76;08/12/14 20.49.00
 tidak memberikan pelayanan;ombudsman;7601;76;08/12/14 20.54.00
 penundaan berlarut;ombudsman;7604;76;08/12/14 20.59.00
 penundaan berlarut;ombudsman;7601;76;08/12/14 21.04.00
kepala kepolisian resort kota penundaan berlarut;ombudsman;9471;91;12/12/14 11.11.00
kepala kantor petanahan kota ambon penyimpangan prosedur;ombudsman;8171;81;15/12/14 08.45.00
polisi lalu lintas penyimpangan prosedur;ombudsman;8171;81;15/12/14 10.07.00
 berpihak;ombudsman;7604;76;08/12/14 20.43.00
kepala penyimpangan prosedur;ombudsman;1409;14;27/10/14 14.23.00
kepala penyimpangan prosedur;ombudsman;1409;14;27/10/14 15.12.00
kepala penundaan berlarut;ombudsman;7171;71;28/10/14 14.03.00
kepala permintaan imbalan uang, barang dan jasa;ombudsman;7172;71;28/10/14 14.09.00
general manager tidak memberikan pelayanan;ombudsman;7171;71;28/10/14 14.14.00
anggota dprd sabu raijua konflik kepentingan;ombudsman;5320;53;29/10/14 08.36.00
kepala permintaan imbalan uang, barang dan jasa;ombudsman;7102;71;29/10/14 09.59.00
direktur tidak memberikan pelayanan;ombudsman;7102;71;29/10/14 10.05.00
general manager tidak memberikan pelayanan;ombudsman;7171;71;29/10/14 10.09.00
kepala tidak kompeten;ombudsman;1471;14;29/10/14 13.17.00
kepala tidak kompeten;ombudsman;1471;14;29/10/14 13.27.00
kepala tidak kompeten;ombudsman;1471;14;29/10/14 16.12.00
kepala tidak kompeten;ombudsman;1471;14;29/10/14 16.17.00
kepala tidak kompeten;ombudsman;1471;14;29/10/14 16.27.00
kepala tidak kompeten;ombudsman;1471;14;30/10/14 07.40.00
kepala tidak kompeten;ombudsman;1471;14;30/10/14 07.59.00
kepala tidak kompeten;ombudsman;1471;14;30/10/14 08.07.00
kepala tidak kompeten;ombudsman;1471;14;30/10/14 08.12.00
kepala tidak kompeten;ombudsman;1471;14;30/10/14 08.16.00
kepala tidak kompeten;ombudsman;1471;14;30/10/14 08.20.00
kepala tidak kompeten;ombudsman;1471;14;30/10/14 08.23.00
inspektorat kabupaten ngawi penundaan berlarut;ombudsman;3521;35;30/10/14 08.40.00
kepala kantor pertanahan kota malang penundaan berlarut;ombudsman;3573;35;30/10/14 08.49.00
kepala bpn surabaya i tidak memberikan pelayanan;ombudsman;3578;35;30/10/14 08.56.00
kepala kantor bpn surabaya i penundaan berlarut;ombudsman;3578;35;30/10/14 09.15.00
kepala sekolah man mojosari kabupaten mojokerto penyimpangan prosedur;ombudsman;3576;35;30/10/14 09.22.00
 penyimpangan prosedur;ombudsman;1504;15;30/10/14 13.54.00
 penyimpangan prosedur;ombudsman;7371;73;31/10/14 10.31.00
 tidak patut;ombudsman;5271;52;31/10/14 13.44.00
kepala kantor pertanahan kabupaten banjar penundaan berlarut;ombudsman;6303;63;03/11/14 13.25.00
kapolresta banjarmasin tidak memberikan pelayanan;ombudsman;6371;63;03/11/14 13.32.00
 tidak patut;ombudsman;1702;17;04/11/14 08.25.00
audit bank penundaan berlarut;ombudsman;1275;12;24/11/14 10.43.00
 penyimpangan prosedur;ombudsman;7602;76;08/12/14 21.10.00
 penyimpangan prosedur;ombudsman;7601;76;08/12/14 21.17.00
 penyimpangan prosedur;ombudsman;7601;76;08/12/14 21.25.00
 tidak memberikan pelayanan;ombudsman;7604;76;08/12/14 21.34.00
 penyimpangan prosedur;ombudsman;7304;73;30/10/14 10.37.00
kepala ptsp kab. bangka penyimpangan prosedur;ombudsman;1901;19;31/10/14 10.32.00
 tidak kompeten;ombudsman;1602;16;31/10/14 15.12.00
 penyalahgunaan wewenang;ombudsman;3175;31;31/10/14 15.22.00
 penundaan berlarut;ombudsman;3172;31;31/10/14 15.32.00
 penundaan berlarut;ombudsman;3275;32;31/10/14 15.40.00
 tidak kompeten;ombudsman;3276;32;31/10/14 15.46.00
 tidak memberikan pelayanan;ombudsman;7171;71;03/11/14 08.37.00
kantor pertanahan kota depok penyimpangan prosedur;ombudsman;3276;32;03/11/14 11.30.00
walikota administrasi jakarta barat, pemda dki jakarta penundaan berlarut;ombudsman;3174;31;03/11/14 11.36.00
komisi perlindungan anak indonesia penundaan berlarut;ombudsman;3173;31;03/11/14 11.39.00
komite madrasah man lembah melintang permintaan imbalan uang, barang dan jasa;ombudsman;1312;13;03/11/14 11.50.00
dirjen pemasyarakatan, kemenkumham penundaan berlarut;ombudsman;3171;31;03/11/14 11.52.00
kanwil kemenkumham dki jakarta di ditjen pas, kemenkumham tidak kompeten;ombudsman;3171;31;03/11/14 13.21.00
lapas cipinang/dirjen pas/kemenkumham berpihak;ombudsman;3171;31;03/11/14 13.23.00
dirjen pas, kemenkumham penundaan berlarut;ombudsman;3171;31;03/11/14 13.25.00
dirjen minerba/kementerian esdm penundaan berlarut;ombudsman;3173;31;03/11/14 13.29.00
majelis pengawas pusat notaris penundaan berlarut;ombudsman;3272;32;03/11/14 13.32.00
lurah penyimpangan prosedur;ombudsman;1471;14;05/11/14 15.14.00
 penyimpangan prosedur;ombudsman;1471;14;06/11/14 11.33.00
 penyimpangan prosedur;ombudsman;1471;14;06/11/14 11.49.00
kepala pln sub rayon pulau terong tidak memberikan pelayanan;ombudsman;2172;21;06/11/14 16.25.00
walikota palu penundaan berlarut;ombudsman;7271;72;25/11/14 12.59.00
 permintaan imbalan uang, barang dan jasa;ombudsman;7602;76;08/12/14 21.43.00
 permintaan imbalan uang, barang dan jasa;ombudsman;7602;76;08/12/14 21.49.00
 penyimpangan prosedur;ombudsman;7603;76;08/12/14 21.54.00
 penyimpangan prosedur;ombudsman;7604;76;08/12/14 22.00.00
 tidak patut;ombudsman;7601;76;08/12/14 22.06.00
 tidak memberikan pelayanan;ombudsman;7604;76;08/12/14 22.13.00
 diskriminasi;ombudsman;7604;76;08/12/14 22.18.00
 tidak patut;ombudsman;7604;76;09/12/14 08.15.00
 penyimpangan prosedur;ombudsman;7604;76;09/12/14 08.21.00
 tidak memberikan pelayanan;ombudsman;7602;76;09/12/14 08.30.00
 penundaan berlarut;ombudsman;7601;76;09/12/14 08.44.00
 penundaan berlarut;ombudsman;7604;76;09/12/14 08.52.00
 tidak memberikan pelayanan;ombudsman;7604;76;09/12/14 09.03.00
 permintaan imbalan uang, barang dan jasa;ombudsman;7602;76;09/12/14 09.10.00
 tidak memberikan pelayanan;ombudsman;7604;76;09/12/14 09.13.00
 tidak memberikan pelayanan;ombudsman;7602;76;09/12/14 09.18.00
kepala tidak memberikan pelayanan;ombudsman;3273;32;10/12/14 18.21.00
lurah penyalahgunaan wewenang;ombudsman;3273;32;11/12/14 09.15.00
kepala penundaan berlarut;ombudsman;3271;32;11/12/14 09.42.00
plt.kadis kesehatan ttu tidak kompeten;ombudsman;5305;53;30/10/14 07.57.00
manager pln cabang soe penyimpangan prosedur;ombudsman;5304;53;30/10/14 08.30.00
 tidak memberikan pelayanan;ombudsman;1802;18;30/10/14 10.36.00
 penundaan berlarut;ombudsman;1811;18;30/10/14 10.48.00
 penyimpangan prosedur;ombudsman;1871;18;30/10/14 11.13.00
kepala dinas tidak memberikan pelayanan;ombudsman;1971;19;31/10/14 10.38.00
kepala permintaan imbalan uang, barang dan jasa;ombudsman;7171;71;03/11/14 08.50.00
 penundaan berlarut;ombudsman;1209;12;05/11/14 17.24.00
 penyimpangan prosedur;ombudsman;1571;15;14/11/14 08.51.00
 penundaan berlarut;ombudsman;7604;76;09/12/14 09.26.00
 permintaan imbalan uang, barang dan jasa;ombudsman;7604;76;09/12/14 09.35.00
 penundaan berlarut;ombudsman;7604;76;09/12/14 10.02.00
 penundaan berlarut;ombudsman;7605;76;09/12/14 10.27.00
 penyimpangan prosedur;ombudsman;7603;76;09/12/14 11.51.00
 permintaan imbalan uang, barang dan jasa;ombudsman;7605;76;09/12/14 12.34.00
 penundaan berlarut;ombudsman;7602;76;09/12/14 13.07.00
 berpihak;ombudsman;7602;76;09/12/14 13.16.00
 penundaan berlarut;ombudsman;7604;76;09/12/14 13.27.00
 tidak memberikan pelayanan;ombudsman;7604;76;09/12/14 13.39.00
 penundaan berlarut;ombudsman;7604;76;09/12/14 13.53.00
 permintaan imbalan uang, barang dan jasa;ombudsman;7605;76;09/12/14 15.12.00
kepala dinas sosial tenaga kerja dan transmigrasi kabupaten boyolali tidak memberikan pelayanan;ombudsman;3309;33;30/10/14 12.12.00
bupati kudus penundaan berlarut;ombudsman;3319;33;30/10/14 12.26.00
kadis ppo prov ntt penundaan berlarut;ombudsman;5303;53;30/10/14 13.56.00
kepala kantor penyimpangan prosedur;ombudsman;1371;13;31/10/14 11.42.00
 permintaan imbalan uang, barang dan jasa;ombudsman;5271;52;31/10/14 12.24.00
 penyimpangan prosedur;ombudsman;5271;52;31/10/14 13.55.00
 penundaan berlarut;ombudsman;5203;52;31/10/14 17.00.00
 tidak memberikan pelayanan;ombudsman;7172;71;03/11/14 10.16.00
general manager tidak memberikan pelayanan;ombudsman;7171;71;03/11/14 10.30.00
dinas pendidikan kota bandar lampung, walikota bandar lampung penyalahgunaan wewenang;ombudsman;1871;18;03/11/14 13.40.00
polres pangkal pinang penyalahgunaan wewenang;ombudsman;1971;19;03/11/14 13.44.00
kantor pelayanan utama bea dan cukai tipe a tanjung priok permintaan imbalan uang, barang dan jasa;ombudsman;3175;31;03/11/14 13.47.00
kanwil bpn dki jakarta, kantah tidak kompeten;ombudsman;3173;31;03/11/14 13.51.00
bpn ri tidak memberikan pelayanan;ombudsman;3171;31;03/11/14 14.10.00
menristek dan dikti permintaan imbalan uang, barang dan jasa;ombudsman;3173;31;03/11/14 14.15.00
universitas sriwijaya tidak kompeten;ombudsman;1671;16;03/11/14 14.21.00
 permintaan imbalan uang, barang dan jasa;ombudsman;1701;17;04/11/14 08.30.00
 penyalahgunaan wewenang;ombudsman;1703;17;04/11/14 08.35.00
 permintaan imbalan uang, barang dan jasa;ombudsman;1701;17;04/11/14 08.40.00
 penyalahgunaan wewenang;ombudsman;1671;16;05/11/14 15.52.00
 permintaan imbalan uang, barang dan jasa;ombudsman;7604;76;09/12/14 15.16.00
 permintaan imbalan uang, barang dan jasa;ombudsman;7605;76;09/12/14 15.21.00
 tidak memberikan pelayanan;ombudsman;7604;76;09/12/14 15.27.00
 penyimpangan prosedur;ombudsman;7601;76;09/12/14 15.50.00
 tidak memberikan pelayanan;ombudsman;7602;76;09/12/14 16.05.00
 penundaan berlarut;ombudsman;7604;76;09/12/14 16.10.00
 penyimpangan prosedur;ombudsman;7604;76;10/12/14 07.45.00
 penyalahgunaan wewenang;ombudsman;7604;76;10/12/14 08.05.00
 penundaan berlarut;ombudsman;7604;76;10/12/14 08.21.00
kepala penundaan berlarut;ombudsman;3215;32;11/12/14 10.01.00
 penundaan berlarut;ombudsman;8171;81;15/12/14 08.59.00
kepala bagian pemerintahan pemkab madiun tidak memberikan pelayanan;ombudsman;3577;35;30/10/14 09.09.00
walikota penundaan berlarut;ombudsman;1371;13;31/10/14 13.40.00
 permintaan imbalan uang, barang dan jasa;ombudsman;7171;71;03/11/14 10.34.00
 permintaan imbalan uang, barang dan jasa;ombudsman;7171;71;03/11/14 10.38.00
 permintaan imbalan uang, barang dan jasa;ombudsman;7173;71;03/11/14 10.41.00
kepala permintaan imbalan uang, barang dan jasa;ombudsman;7106;71;03/11/14 10.48.00
kepala sekolah man mojosari kabupaten mojokerto tidak kompeten;ombudsman;3576;35;03/11/14 12.01.00
card collection manager bank mandiri surabaya tidak memberikan pelayanan;ombudsman;3578;35;03/11/14 12.15.00
kepala kantor bpn surabaya 1 tidak memberikan pelayanan;ombudsman;3578;35;03/11/14 12.21.00
kepala smpn 14 banjarmasin permintaan imbalan uang, barang dan jasa;ombudsman;6371;63;03/11/14 13.36.00
rutan cabang kpk- guntur penyalahgunaan wewenang;ombudsman;3173;31;03/11/14 14.26.00
suku dinas tenaga kerja dan transmigrasi kota administrasi kota jakarta timur penundaan berlarut;ombudsman;3172;31;03/11/14 14.29.00
komnas ham penundaan berlarut;ombudsman;3173;31;03/11/14 14.33.00
mahkamah agung ri tidak kompeten;ombudsman;3173;31;03/11/14 14.36.00
pengadilan negeri jakarta selatan penyimpangan prosedur;ombudsman;3171;31;03/11/14 14.39.00
 tidak patut;ombudsman;6171;61;04/11/14 14.59.00
 penundaan berlarut;ombudsman;6171;61;04/11/14 15.09.00
kapolres gowa tidak patut;ombudsman;7306;73;14/11/14 11.00.00
 tidak kompeten;ombudsman;7502;75;06/12/14 14.08.00
 penundaan berlarut;ombudsman;7601;76;10/12/14 08.42.00
 tidak memberikan pelayanan;ombudsman;7605;76;10/12/14 08.55.00
 penyimpangan prosedur;ombudsman;7602;76;10/12/14 09.11.00
 tidak kompeten;ombudsman;7604;76;10/12/14 09.48.00
 tidak memberikan pelayanan;ombudsman;7605;76;10/12/14 10.01.00
 tidak memberikan pelayanan;ombudsman;7602;76;10/12/14 10.11.00
 tidak memberikan pelayanan;ombudsman;7603;76;10/12/14 10.18.00
 tidak memberikan pelayanan;ombudsman;7603;76;10/12/14 11.22.00
 penyalahgunaan wewenang;ombudsman;7604;76;10/12/14 12.25.00
 tidak memberikan pelayanan;ombudsman;7601;76;10/12/14 12.32.00
 penyimpangan prosedur;ombudsman;7605;76;10/12/14 13.08.00
dokter saraf tidak memberikan pelayanan;ombudsman;8171;81;15/12/14 09.58.00
kasat reskrim penundaan berlarut;ombudsman;1275;12;22/11/14 21.21.00
 penundaan berlarut;ombudsman;3173;31;03/11/14 08.37.00
lurah permintaan imbalan uang, barang dan jasa;ombudsman;6471;64;03/11/14 10.14.00
kepolisian sektor koto tangah padang penyimpangan prosedur;ombudsman;1371;13;03/11/14 12.44.00
kantor pertanahan kota administrasi kota jakarta pusat penyimpangan prosedur;ombudsman;3173;31;03/11/14 14.00.00
 penundaan berlarut;ombudsman;1771;17;04/11/14 09.15.00
jaksa penuntut umum berpihak;ombudsman;5301;53;04/11/14 13.31.00
 tidak patut;ombudsman;5371;53;04/11/14 13.48.00
penyidik polda ntt tidak patut;ombudsman;5371;53;04/11/14 14.10.00
polres nias tidak kompeten;ombudsman;1201;12;07/11/14 15.19.00
polres aceh timur penundaan berlarut;ombudsman;1105;11;07/11/14 15.21.00
 permintaan imbalan uang, barang dan jasa;ombudsman;1201;12;12/11/14 13.23.00
 tidak patut;ombudsman;6171;61;13/11/14 10.41.00
 tidak kompeten;ombudsman;6171;61;13/11/14 10.57.00
 penyimpangan prosedur;ombudsman;5103;51;13/11/14 14.22.00
 penyimpangan prosedur;ombudsman;1508;15;14/11/14 08.58.00
kepala tidak memberikan pelayanan;ombudsman;9471;91;14/11/14 14.29.00
walikota palu tidak patut;ombudsman;7271;72;25/11/14 13.08.00
lurah penyimpangan prosedur;ombudsman;1971;19;25/11/14 13.25.00
lurah penyimpangan prosedur;ombudsman;1971;19;25/11/14 13.39.00
 penyimpangan prosedur;ombudsman;7604;76;10/12/14 13.38.00
direktur pdam kota kupang tidak patut;ombudsman;5371;53;05/11/14 08.15.00
kasat pol pp kota kupang penyalahgunaan wewenang;ombudsman;5371;53;05/11/14 11.59.00
intel polda ntt tidak patut;ombudsman;5371;53;05/11/14 12.09.00
kepala dinas pendidikan kota surabaya penundaan berlarut;ombudsman;3578;35;11/11/14 09.38.00
 tidak memberikan pelayanan;ombudsman;7173;71;11/11/14 09.45.00
 penyimpangan prosedur;ombudsman;7106;71;11/11/14 09.51.00
 penyimpangan prosedur;ombudsman;7171;71;11/11/14 10.02.00
 penundaan berlarut;ombudsman;7102;71;11/11/14 10.18.00
 penyimpangan prosedur;ombudsman;7171;71;11/11/14 10.24.00
 penyimpangan prosedur;ombudsman;1571;15;14/11/14 09.08.00
kapolres bone penyimpangan prosedur;ombudsman;7311;73;14/11/14 12.55.00
kepala tidak patut;ombudsman;9471;91;14/11/14 15.02.00
 tidak kompeten;ombudsman;7502;75;06/12/14 14.19.00
kepala imigrasi penyimpangan prosedur;ombudsman;1371;13;05/11/14 11.23.00
kadis disperindak kabupaten flores timur penyimpangan prosedur;ombudsman;5309;53;05/11/14 13.43.00
kepala kantor urusan agama kecamatan semarang barat penyimpangan prosedur;ombudsman;3374;33;05/11/14 14.55.00
manajer area penundaan berlarut;ombudsman;1671;16;05/11/14 16.03.00
 tidak memberikan pelayanan;ombudsman;1471;14;06/11/14 12.04.00
dokter forensik permintaan imbalan uang, barang dan jasa;ombudsman;1671;16;07/11/14 12.56.00
tenaga medis igd tidak memberikan pelayanan;ombudsman;1671;16;07/11/14 13.28.00
kepala kantor pertanahan kota mataram penundaan berlarut;ombudsman;5271;52;10/11/14 15.15.00
 penyalahgunaan wewenang;ombudsman;7102;71;11/11/14 10.32.00
 penyimpangan prosedur;ombudsman;1871;18;11/11/14 17.02.00
kepala desa tidak memberikan pelayanan;ombudsman;8271;82;20/11/14 11.57.00
kepala balai penyalahgunaan wewenang;ombudsman;9471;91;25/11/14 15.49.00
kepala sekolah penyalahgunaan wewenang;ombudsman;1471;14;06/11/14 13.16.00
pimpinan bpjs penyimpangan prosedur;ombudsman;1371;13;06/11/14 14.28.00
kepala dinas bpmpt dan kadinas bina marga dan pengairan kab. kendal tidak memberikan pelayanan;ombudsman;3324;33;06/11/14 15.11.00
 penundaan berlarut;ombudsman;2171;21;06/11/14 16.30.00
inspektur provinsi sumatera selatan penyimpangan prosedur;ombudsman;1671;16;07/11/14 13.38.00
pt.danareksa sekutitas penyalahgunaan wewenang;ombudsman;3173;31;07/11/14 15.23.00
kepala seksi permintaan imbalan uang, barang dan jasa;ombudsman;1409;14;10/11/14 09.32.00
dinas tenaga kerja dan transmigrasi kota prabumulih permintaan imbalan uang, barang dan jasa;ombudsman;1672;16;10/11/14 10.13.00
dinas tenaga kerja dan transmigrasi kota tangerang selatan tidak memberikan pelayanan;ombudsman;3674;36;10/11/14 10.16.00
pengadilan negeri gunung sitoli tidak kompeten;ombudsman;1278;12;10/11/14 10.19.00
kejaksaan negeri sungai penuh berpihak;ombudsman;1572;15;10/11/14 10.23.00
sd negeri 08 pagi tebet permintaan imbalan uang, barang dan jasa;ombudsman;3171;31;10/11/14 10.30.00
lurah bojong jaya, camat karawaci penundaan berlarut;ombudsman;3603;36;10/11/14 10.33.00
kantor pertanahan jakarta utara penyalahgunaan wewenang;ombudsman;3175;31;10/11/14 10.40.00
bupati ketapang,polres ketapang tidak kompeten;ombudsman;6106;61;10/11/14 10.47.00
kelurahan grogol,kecamatan grogol,pemkab sukoharjo penundaan berlarut;ombudsman;3174;31;10/11/14 10.49.00
komisi informasi pusat penundaan berlarut;ombudsman;3173;31;10/11/14 10.51.00
kodam jaya penyalahgunaan wewenang;ombudsman;3172;31;10/11/14 10.53.00
polda metro jaya tidak kompeten;ombudsman;3171;31;10/11/14 10.55.00
menteri komunikasi dan informasi ri penundaan berlarut;ombudsman;3173;31;10/11/14 10.57.00
komisi informasi provinsi dki jakarta penundaan berlarut;ombudsman;3173;31;10/11/14 10.59.00
komisi informasi provinsi aceh tidak kompeten;ombudsman;1171;11;10/11/14 11.01.00
komisi informasi provinsi jawa tengah tidak kompeten;ombudsman;3374;33;10/11/14 11.02.00
manager tidak memberikan pelayanan;ombudsman;5371;53;12/11/14 07.16.00
 tidak kompeten;ombudsman;1571;15;14/11/14 09.22.00
 tidak patut;ombudsman;1571;15;14/11/14 09.28.00
 tidak patut;ombudsman;1771;17;17/11/14 14.23.00
kepala dinas pendapatan daerah kabupaten jeneponto berpihak;ombudsman;7304;73;18/11/14 13.41.00
kepala penundaan berlarut;ombudsman;8271;82;20/11/14 12.15.00
kepala penundaan berlarut;ombudsman;9408;91;25/11/14 09.01.00
kapolda tidak memberikan pelayanan;ombudsman;9471;91;25/11/14 12.50.00
 tidak kompeten;ombudsman;7271;72;25/11/14 13.52.00
pengadilan negeri kota jakarta pusat tidak kompeten;ombudsman;3173;31;01/12/14 12.32.00
dinas pendidikan kota medan,sd negeri percobaan medan tidak kompeten;ombudsman;1275;12;01/12/14 12.37.00
kemendikbud ri, dinas pendidikan kab sinaji penundaan berlarut;ombudsman;7307;73;01/12/14 12.41.00
 tidak memberikan pelayanan;ombudsman;1671;16;07/11/14 14.15.00
 penyimpangan prosedur;ombudsman;7172;71;11/11/14 10.39.00
 permintaan imbalan uang, barang dan jasa;ombudsman;7171;71;11/11/14 10.42.00
kepala kantor pertanahan lombok barat tidak patut;ombudsman;5201;52;11/11/14 14.33.00
kepala sekolah tidak patut;ombudsman;5371;53;13/11/14 08.12.00
 tidak kompeten;ombudsman;6171;61;13/11/14 11.30.00
 penyimpangan prosedur;ombudsman;6172;61;13/11/14 11.45.00
 permintaan imbalan uang, barang dan jasa;ombudsman;1571;15;14/11/14 09.37.00
 penyimpangan prosedur;ombudsman;1871;18;14/11/14 10.09.00
direktur p.t inti bumi lestari tidak kompeten;ombudsman;1171;11;19/11/14 09.49.00
kepala sekolah permintaan imbalan uang, barang dan jasa;ombudsman;7405;74;21/11/14 13.59.00
bupati sigi penundaan berlarut;ombudsman;7210;72;25/11/14 13.57.00
pimpinan spam desa beruas tidak memberikan pelayanan;ombudsman;1904;19;02/12/14 14.00.00
 tidak memberikan pelayanan;ombudsman;7604;76;10/12/14 14.13.00
 permintaan imbalan uang, barang dan jasa;ombudsman;7604;76;10/12/14 14.22.00
 penundaan berlarut;ombudsman;7604;76;10/12/14 14.26.00
direktur penyimpangan prosedur;ombudsman;3273;32;11/12/14 10.31.00
kepala cabang bri jepara tidak memberikan pelayanan;ombudsman;3320;33;10/11/14 12.39.00
kepala dinas kelautan dan perikanan kabupaten lombok barat tidak memberikan pelayanan;ombudsman;5201;52;10/11/14 14.22.00
kepala unit bri sayang-sayang selaparang mataram penyimpangan prosedur;ombudsman;5271;52;10/11/14 15.00.00
penyidik penundaan berlarut;ombudsman;2171;21;10/11/14 16.37.00
juru sita pengganti penyimpangan prosedur;ombudsman;2171;21;10/11/14 16.45.00
